a	b	r
E11H1	E11L5	0.983714643287226
E11H1	E11L6	0.924046194421665
E11H1	E11L7	0.892085427319881
E11H1	E11N4	NA
E11H1	E11N6	-0.125745693731743
E11H1	E11P1	0.919161781804279
E11H1	E11P10	0.993170859562123
E11H1	E11P11	0.995689984049119
E11H1	E11P13	0.995138552782227
E11H1	E11P2	0.931875808624285
E11H1	E11P3	0.946168603968102
E11H1	E11P7	0.983329476524558
E11H1	E11P8	0.971328317908297
E11H1	E11P9	0.98791009347435
E11H1	E11X2	0.990046848769504
E11H1	E11X4	0.907658688063739
E11L1	E11L2p	0.973632902108897
E11L1	E11L3	0.965552044680247
E11L1	E11L5	0.862670996605063
E11L1	E11L6	0.967560990426016
E11L1	E11L7	0.932039747101934
E11L1	E11N4	NA
E11L1	E11N6	-0.227612302890338
E11L1	E11P1	0.961998467247739
E11L1	E11P10	0.917448850730689
E11L1	E11P11	0.897189636140064
E11L1	E11P13	0.871211601750203
E11L1	E11P2	0.975509752622052
E11L1	E11P3	0.968764172170042
E11L1	E11P7	0.928259694124464
E11L1	E11P8	0.935448983597533
E11L1	E11P9	0.919596525041771
E11L1	E11X2	0.93315772556467
E11L1	E11X4	0.874546756115284
E11L2p	E11L3	0.995239463089171
E11L2p	E11L5	0.924273856616336
E11L2p	E11L6	0.954777915421863
E11L2p	E11L7	0.958455572451213
E11L2p	E11N4	NA
E11L2p	E11N6	-0.260872510660573
E11L2p	E11P1	0.978531100942014
E11L2p	E11P10	0.9599939708596
E11L2p	E11P11	0.953732955930639
E11L2p	E11P13	0.937230205556178
E11L2p	E11P2	0.98551607277466
E11L2p	E11P3	0.981897459055442
E11L2p	E11P7	0.960087622079368
E11L2p	E11P8	0.955562205461738
E11L2p	E11P9	0.961308023051498
E11L2p	E11X2	0.969960111076075
E11L2p	E11X4	0.919489998821413
E11L3	E11L5	0.939919054529237
E11L3	E11L6	0.957439902125014
E11L3	E11L7	0.944968059823897
E11L3	E11N4	NA
E11L3	E11N6	-0.252503542216779
E11L3	E11P1	0.970342090268373
E11L3	E11P10	0.971300745241538
E11L3	E11P11	0.964466657977697
E11L3	E11P13	0.950507948837762
E11L3	E11P2	0.984998987458945
E11L3	E11P3	0.97409460492449
E11L3	E11P7	0.9706538334157
E11L3	E11P8	0.972012444612272
E11L3	E11P9	0.973497806684836
E11L3	E11X2	0.979040871216334
E11L3	E11X4	0.900952043226002
E11L5	E11L6	0.901901895816256
E11L5	E11L7	0.838190193684076
E11L5	E11N4	NA
E11L5	E11N6	-0.123514692346222
E11L5	E11P1	0.895954926504223
E11L5	E11P10	0.981176891763046
E11L5	E11P11	0.984301333957831
E11L5	E11P13	0.989326871302207
E11L5	E11P2	0.915870583613138
E11L5	E11P3	0.917543481083144
E11L5	E11P7	0.966393148238069
E11L5	E11P8	0.966860064356353
E11L5	E11P9	0.978264746780702
E11L5	E11X2	0.97696473858732
E11L5	E11X4	0.872084371593012
E11L6	E11L7	0.881516751680813
E11L6	E11N4	NA
E11L6	E11N6	-0.256084714637235
E11L6	E11P1	0.930666427851495
E11L6	E11P10	0.950943989397738
E11L6	E11P11	0.927196011244858
E11L6	E11P13	0.907709388434385
E11L6	E11P2	0.96623225815744
E11L6	E11P3	0.948481380677029
E11L6	E11P7	0.969428556044401
E11L6	E11P8	0.954789595821073
E11L6	E11P9	0.956041031539593
E11L6	E11X2	0.961877873401176
E11L6	E11X4	0.843349744501578
E11L7	E11N4	NA
E11L7	E11N6	-0.133645951602684
E11L7	E11P1	0.958732471080141
E11L7	E11P10	0.892496817649034
E11L7	E11P11	0.888008439979276
E11L7	E11P13	0.871091984466356
E11L7	E11P2	0.945780402088243
E11L7	E11P3	0.950758077118579
E11L7	E11P7	0.884543578443457
E11L7	E11P8	0.895980133019838
E11L7	E11P9	0.885017372721791
E11L7	E11X2	0.901359314637961
E11L7	E11X4	0.912093929968629
E11N4	E11N6	NA
E11N4	E11P1	NA
E11N4	E11P10	NA
E11N4	E11P11	NA
E11N4	E11P13	NA
E11N4	E11P2	NA
E11N4	E11P3	NA
E11N4	E11P7	NA
E11N4	E11P8	NA
E11N4	E11P9	NA
E11N4	E11X2	NA
E11N4	E11X4	NA
E11N6	E11P1	-0.251890519316738
E11N6	E11P10	-0.142608585098493
E11N6	E11P11	-0.131359156391697
E11N6	E11P13	-0.107648367802699
E11N6	E11P2	-0.256421102869809
E11N6	E11P3	-0.222313550529261
E11N6	E11P7	-0.187005306397012
E11N6	E11P8	-0.0874314926072301
E11N6	E11P9	-0.171739608341973
E11N6	E11X2	-0.169636203467136
E11N6	E11X4	-0.234584719123309
E11P1	E11P10	0.921907519722922
E11P1	E11P11	0.911283366887049
E11P1	E11P13	0.89557400342058
E11P1	E11P2	0.990649441633483
E11P1	E11P3	0.992519800038049
E11P1	E11P7	0.917785373928743
E11P1	E11P8	0.923778505820889
E11P1	E11P9	0.917411256909783
E11P1	E11X2	0.934864070062054
E11P1	E11X4	0.958320049733995
E11P10	E11P11	0.997098729397045
E11P10	E11P13	0.99250316133051
E11P10	E11P2	0.94621761557135
E11P10	E11P3	0.947585997531211
E11P10	E11P7	0.996132958445714
E11P10	E11P8	0.989132086853459
E11P10	E11P9	0.998751728595264
E11P10	E11X2	0.99888539506396
E11P10	E11X4	0.879339806122629
E11P11	E11P13	0.99797412058781
E11P11	E11P2	0.930940813722903
E11P11	E11P3	0.937586261705366
E11P11	E11P7	0.988547824970512
E11P11	E11P8	0.980191934531324
E11P11	E11P9	0.995023810565956
E11P11	E11X2	0.994026207697257
E11P11	E11X4	0.881115016098978
E11P13	E11P2	0.91488223903296
E11P13	E11P3	0.922163035664359
E11P13	E11P7	0.980097869808877
E11P13	E11P8	0.973356267165247
E11P13	E11P9	0.989227631706277
E11P13	E11X2	0.987020647241457
E11P13	E11X4	0.873130076017103
E11P2	E11P3	0.986832408024926
E11P2	E11P7	0.948456021923718
E11P2	E11P8	0.952894258975672
E11P2	E11P9	0.946102875439182
E11P2	E11X2	0.958341911316166
E11P2	E11X4	0.921203914119633
E11P3	E11P7	0.945358636467476
E11P3	E11P8	0.944991624503207
E11P3	E11P9	0.942096830933818
E11P3	E11X2	0.958032264816248
E11P3	E11X4	0.962689839349703
E11P7	E11P8	0.985142177382593
E11P7	E11P9	0.997613198005893
E11P7	E11X2	0.997257423815326
E11P7	E11X4	0.864493220530842
E11P8	E11P9	0.987582860462562
E11P8	E11X2	0.989223316695068
E11P8	E11X4	0.853766047252318
E11P9	E11X2	0.998558648668927
E11P9	E11X4	0.865751003910257
E11X2	E11X4	0.887668212263596
E15B1	E15B11a	0.740148522772987
E15B1	E15B11b	0.738890763514352
E15B1	E15B11c	0.667398089527981
E15B1	E15B12	0.67906300111129
E15B1	E15B2	0.762062540161223
E15B1	E15B3	0.792544503896321
E15B1	E15B4	0.792434562025417
E15B1	E15B5a	0.362317763779149
E15B1	E15B5b	0.597800446879824
E15B1	E15B6a	0.717254782030944
E15B1	E15B6b	0.690990312332118
E15B1	E15B6c	0.692067956422314
E15B1	E15B6d	0.850151012748769
E15B1	E15B7	0.63470991938049
E15B1	E15B8	0.764014908429351
E15B1	E15B9	0.922953962848593
E15B1	E15L1	0.860217660490827
E15B1	E15L2	0.788300657869662
E15B1	E15L3	0.488550416867795
E15B1	E15L4	0.719240995366991
E15B1	E15L5	0.749038387459805
E15B1	E15L6	0.610719714741815
E15B1	E15L7	0.765716581105802
E15B1	E15L8	0.653329675032665
E15B1	E15L9	0.731644563368628
E15B1	E15N1	NA
E15B1	E15N3	0.603573463932018
E15B1	E15P10b	0.7820621720224
E15B1	E15P11b	0.759092957956641
E15B1	E15P12b	0.660720611245952
E15B1	E15P13b	0.478381393256102
E15B1	E15P14b	0.601254792157827
E15B1	E15P15b	0.772180530110558
E15B1	E15P1a	0.787542595813035
E15B1	E15P3a	0.741564833976977
E15B1	E15P4a	0.83576647602257
E15B1	E15P5a	0.523089614128628
E15B1	E15P6a	0.505792863723482
E15B1	E15P7a	0.514880529456858
E15B1	E15P8b	0.763939946875261
E15B1	E15P9b	0.858509831658039
E15B1	E15X2	0.489235277873474
E15B1	E15X4	0.309714787211518
E15B1	E15X6	0.746771683358738
E15B1	E15X7	0.736244548027916
E15B1	E15X8	0.74425546679925
E15B11a	E15B11b	0.98308050260244
E15B11a	E15B11c	0.97649622656154
E15B11a	E15B12	0.911543826454056
E15B11a	E15B2	0.94285223403188
E15B11a	E15B3	0.85306390241339
E15B11a	E15B4	0.804416189706167
E15B11a	E15B5a	0.343818793803317
E15B11a	E15B5b	0.900573351685367
E15B11a	E15B6a	0.991762607112813
E15B11a	E15B6b	0.890073304394185
E15B11a	E15B6c	0.798613181185819
E15B11a	E15B6d	0.905841971171015
E15B11a	E15B7	0.876916443366834
E15B11a	E15B8	0.923524042952427
E15B11a	E15B9	0.851626512965871
E15B11a	E15L1	0.816235721363317
E15B11a	E15L2	0.53259224730425
E15B11a	E15L3	0.783743621553383
E15B11a	E15L4	0.923686913326632
E15B11a	E15L5	0.888136220384242
E15B11a	E15L6	0.321710109893367
E15B11a	E15L7	0.680638818254659
E15B11a	E15L8	0.896220782194036
E15B11a	E15L9	0.896567531695382
E15B11a	E15N1	NA
E15B11a	E15N3	0.381141529914749
E15B11a	E15P10b	0.927641504611654
E15B11a	E15P11b	0.898355843473645
E15B11a	E15P12b	0.935688380784924
E15B11a	E15P13b	0.320161174588306
E15B11a	E15P14b	0.839227683077356
E15B11a	E15P15b	0.848833943737183
E15B11a	E15P1a	0.898037898306403
E15B11a	E15P3a	0.918824816857364
E15B11a	E15P4a	0.84842318460591
E15B11a	E15P5a	0.881852102316124
E15B11a	E15P6a	0.872440126585504
E15B11a	E15P7a	0.838363993862365
E15B11a	E15P8b	0.916529581816647
E15B11a	E15P9b	0.73530189505424
E15B11a	E15X2	0.776306682469329
E15B11a	E15X4	0.625653022156979
E15B11a	E15X6	0.825720786878792
E15B11a	E15X7	0.971228831334218
E15B11a	E15X8	0.99248343147429
E15B11b	E15B11c	0.984825131891423
E15B11b	E15B12	0.87870499565943
E15B11b	E15B2	0.909670130839071
E15B11b	E15B3	0.798088944083253
E15B11b	E15B4	0.750118022136328
E15B11b	E15B5a	0.264905428038598
E15B11b	E15B5b	0.852203905529571
E15B11b	E15B6a	0.975978514489542
E15B11b	E15B6b	0.859300334688057
E15B11b	E15B6c	0.76017502924383
E15B11b	E15B6d	0.858227721068039
E15B11b	E15B7	0.845750889009016
E15B11b	E15B8	0.883977594018968
E15B11b	E15B9	0.814159079593377
E15B11b	E15L1	0.759038826861835
E15B11b	E15L2	0.488875459469199
E15B11b	E15L3	0.756801288631698
E15B11b	E15L4	0.875521800097023
E15B11b	E15L5	0.833217985603181
E15B11b	E15L6	0.320627032278542
E15B11b	E15L7	0.645250746762968
E15B11b	E15L8	0.874832260572287
E15B11b	E15L9	0.881354455870958
E15B11b	E15N1	NA
E15B11b	E15N3	0.336003245399472
E15B11b	E15P10b	0.890111918226725
E15B11b	E15P11b	0.847981560645659
E15B11b	E15P12b	0.887784672515593
E15B11b	E15P13b	0.23805908162317
E15B11b	E15P14b	0.804820187813191
E15B11b	E15P15b	0.828279642322489
E15B11b	E15P1a	0.84634228577504
E15B11b	E15P3a	0.8876975976908
E15B11b	E15P4a	0.810515469894483
E15B11b	E15P5a	0.847864832027606
E15B11b	E15P6a	0.830427644183749
E15B11b	E15P7a	0.806544802914951
E15B11b	E15P8b	0.862521927761388
E15B11b	E15P9b	0.681718566559408
E15B11b	E15X2	0.743914482812378
E15B11b	E15X4	0.619024305465144
E15B11b	E15X6	0.770695336866832
E15B11b	E15X7	0.963208346727141
E15B11b	E15X8	0.989545638168249
E15B11c	E15B12	0.884128877540458
E15B11c	E15B2	0.914414194804013
E15B11c	E15B3	0.78018475842414
E15B11c	E15B4	0.733586642967407
E15B11c	E15B5a	0.250929644386225
E15B11c	E15B5b	0.890119492948198
E15B11c	E15B6a	0.978452427659519
E15B11c	E15B6b	0.869955433826616
E15B11c	E15B6c	0.781005702859494
E15B11c	E15B6d	0.846118674298861
E15B11c	E15B7	0.870887638440113
E15B11c	E15B8	0.885750824490692
E15B11c	E15B9	0.78966409438501
E15B11c	E15L1	0.720577077195697
E15B11c	E15L2	0.399111169801701
E15B11c	E15L3	0.789650665638311
E15B11c	E15L4	0.885983300302463
E15B11c	E15L5	0.83189775089253
E15B11c	E15L6	0.248905788468892
E15B11c	E15L7	0.585345517354597
E15B11c	E15L8	0.890825825687386
E15B11c	E15L9	0.88930055474997
E15B11c	E15N1	NA
E15B11c	E15N3	0.275005146430858
E15B11c	E15P10b	0.884203469467059
E15B11c	E15P11b	0.849850257046064
E15B11c	E15P12b	0.910275813861137
E15B11c	E15P13b	0.193189104426111
E15B11c	E15P14b	0.847613746172811
E15B11c	E15P15b	0.819513964849138
E15B11c	E15P1a	0.843494774016094
E15B11c	E15P3a	0.893092158213962
E15B11c	E15P4a	0.794949625053826
E15B11c	E15P5a	0.875673297539419
E15B11c	E15P6a	0.877008935559757
E15B11c	E15P7a	0.841230799894638
E15B11c	E15P8b	0.864037737452198
E15B11c	E15P9b	0.633261132998608
E15B11c	E15X2	0.785475940009948
E15B11c	E15X4	0.659273549146599
E15B11c	E15X6	0.75960215134307
E15B11c	E15X7	0.959528148770735
E15B11c	E15X8	0.983758601839349
E15B12	E15B2	0.911610661223514
E15B12	E15B3	0.875318069910794
E15B12	E15B4	0.845893094238419
E15B12	E15B5a	0.532730864206662
E15B12	E15B5b	0.889032675387819
E15B12	E15B6a	0.905888409084137
E15B12	E15B6b	0.950729857859735
E15B12	E15B6c	0.854090974381022
E15B12	E15B6d	0.8656453948804
E15B12	E15B7	0.864876710813147
E15B12	E15B8	0.906692906997041
E15B12	E15B9	0.830082504949768
E15B12	E15L1	0.80314445303019
E15B12	E15L2	0.54212502544247
E15B12	E15L3	0.815847858300721
E15B12	E15L4	0.916994312510035
E15B12	E15L5	0.866653930936311
E15B12	E15L6	0.335456824666556
E15B12	E15L7	0.720112804669599
E15B12	E15L8	0.872528348229908
E15B12	E15L9	0.879761366338934
E15B12	E15N1	NA
E15B12	E15N3	0.435299729474814
E15B12	E15P10b	0.89187404434463
E15B12	E15P11b	0.888431911245313
E15B12	E15P12b	0.925407977035927
E15B12	E15P13b	0.399026341171533
E15B12	E15P14b	0.921411344999205
E15B12	E15P15b	0.824306549722442
E15B12	E15P1a	0.90865084886027
E15B12	E15P3a	0.931582118791592
E15B12	E15P4a	0.892463913892866
E15B12	E15P5a	0.914441998451641
E15B12	E15P6a	0.867332623205494
E15B12	E15P7a	0.864103778694765
E15B12	E15P8b	0.896011210345815
E15B12	E15P9b	0.680850912234208
E15B12	E15X2	0.871429372257421
E15B12	E15X4	0.708224070905727
E15B12	E15X6	0.926979434116694
E15B12	E15X7	0.892881263505195
E15B12	E15X8	0.901911041655513
E15B2	E15B3	0.910137083284853
E15B2	E15B4	0.836941237852452
E15B2	E15B5a	0.373758290666549
E15B2	E15B5b	0.892384867236227
E15B2	E15B6a	0.928348154015635
E15B2	E15B6b	0.917452769955533
E15B2	E15B6c	0.899600974670781
E15B2	E15B6d	0.934073773439325
E15B2	E15B7	0.87227336409284
E15B2	E15B8	0.939638613010924
E15B2	E15B9	0.896865846482433
E15B2	E15L1	0.841434601344645
E15B2	E15L2	0.525972402843399
E15B2	E15L3	0.77793572693742
E15B2	E15L4	0.953172118824306
E15B2	E15L5	0.908083780001517
E15B2	E15L6	0.293745398903311
E15B2	E15L7	0.667419852060713
E15B2	E15L8	0.86287550401836
E15B2	E15L9	0.889012547621663
E15B2	E15N1	NA
E15B2	E15N3	0.412378517305168
E15B2	E15P10b	0.934152793086124
E15B2	E15P11b	0.937796943027667
E15B2	E15P12b	0.94308658126624
E15B2	E15P13b	0.309386192401346
E15B2	E15P14b	0.899717049922097
E15B2	E15P15b	0.88664166108837
E15B2	E15P1a	0.951387181401444
E15B2	E15P3a	0.968316106209976
E15B2	E15P4a	0.89869517769431
E15B2	E15P5a	0.896116165303139
E15B2	E15P6a	0.87794784659762
E15B2	E15P7a	0.848127939635998
E15B2	E15P8b	0.931144539149429
E15B2	E15P9b	0.773856761429356
E15B2	E15X2	0.815189916159216
E15B2	E15X4	0.710880363018462
E15B2	E15X6	0.884572793681619
E15B2	E15X7	0.907043979132128
E15B2	E15X8	0.928285812814533
E15B3	E15B4	0.844329230917452
E15B3	E15B5a	0.42984673139265
E15B3	E15B5b	0.831959926044639
E15B3	E15B6a	0.833906749550506
E15B3	E15B6b	0.872987199513091
E15B3	E15B6c	0.88274015515078
E15B3	E15B6d	0.943107399697895
E15B3	E15B7	0.857066914342377
E15B3	E15B8	0.957670758377573
E15B3	E15B9	0.898488875580566
E15B3	E15L1	0.937070476905245
E15B3	E15L2	0.671139405266132
E15B3	E15L3	0.815271091439856
E15B3	E15L4	0.954799064230406
E15B3	E15L5	0.939134525839365
E15B3	E15L6	0.292674408946795
E15B3	E15L7	0.825216986379293
E15B3	E15L8	0.848470614920477
E15B3	E15L9	0.882047885653588
E15B3	E15N1	NA
E15B3	E15N3	0.435072961105394
E15B3	E15P10b	0.918079325351041
E15B3	E15P11b	0.950938592026001
E15B3	E15P12b	0.886040033789037
E15B3	E15P13b	0.590827177778912
E15B3	E15P14b	0.823981143495052
E15B3	E15P15b	0.833566287600217
E15B3	E15P1a	0.965669167193288
E15B3	E15P3a	0.939601577761812
E15B3	E15P4a	0.901533830388164
E15B3	E15P5a	0.812175675821204
E15B3	E15P6a	0.796827227702618
E15B3	E15P7a	0.731889765365172
E15B3	E15P8b	0.912496474357699
E15B3	E15P9b	0.859013633010339
E15B3	E15X2	0.762450085467463
E15B3	E15X4	0.64133730718867
E15B3	E15X6	0.907880846902231
E15B3	E15X7	0.831512046106275
E15B3	E15X8	0.835584694209482
E15B4	E15B5a	0.701090934061426
E15B4	E15B5b	0.795078406795607
E15B4	E15B6a	0.800569171078865
E15B4	E15B6b	0.836701954094117
E15B4	E15B6c	0.77557393831695
E15B4	E15B6d	0.866694313353285
E15B4	E15B7	0.775806355920577
E15B4	E15B8	0.830548810607846
E15B4	E15B9	0.867654286456737
E15B4	E15L1	0.819464555499085
E15B4	E15L2	0.700683526556994
E15B4	E15L3	0.661022422905991
E15B4	E15L4	0.83670167855839
E15B4	E15L5	0.85573130181318
E15B4	E15L6	0.564183892040436
E15B4	E15L7	0.770083166639519
E15B4	E15L8	0.758682298161102
E15B4	E15L9	0.769037152753513
E15B4	E15N1	NA
E15B4	E15N3	0.701750673367972
E15B4	E15P10b	0.844048405741876
E15B4	E15P11b	0.866308497416856
E15B4	E15P12b	0.837930804671153
E15B4	E15P13b	0.509065472862814
E15B4	E15P14b	0.731350895037079
E15B4	E15P15b	0.767459399311923
E15B4	E15P1a	0.882132237426659
E15B4	E15P3a	0.851732537607746
E15B4	E15P4a	0.917362707441613
E15B4	E15P5a	0.748037120899571
E15B4	E15P6a	0.726722157794476
E15B4	E15P7a	0.687318059617454
E15B4	E15P8b	0.848851156092436
E15B4	E15P9b	0.744051728835892
E15B4	E15X2	0.597114322240744
E15B4	E15X4	0.527529216267059
E15B4	E15X6	0.93578681550603
E15B4	E15X7	0.802317903412711
E15B4	E15X8	0.786763373661178
E15B5a	E15B5b	0.47444727588816
E15B5a	E15B6a	0.351367369940522
E15B5a	E15B6b	0.493398830340928
E15B5a	E15B6c	0.424139220217997
E15B5a	E15B6d	0.365009806118685
E15B5a	E15B7	0.343921578357648
E15B5a	E15B8	0.35971318440041
E15B5a	E15B9	0.423891666766156
E15B5a	E15L1	0.44270020368994
E15B5a	E15L2	0.64537948366276
E15B5a	E15L3	0.339714066291055
E15B5a	E15L4	0.374318368438558
E15B5a	E15L5	0.392632516621739
E15B5a	E15L6	0.632135611032968
E15B5a	E15L7	0.565303836802626
E15B5a	E15L8	0.327587099225255
E15B5a	E15L9	0.302485283940425
E15B5a	E15N1	NA
E15B5a	E15N3	0.77806119827713
E15B5a	E15P10b	0.332710237795352
E15B5a	E15P11b	0.423149061064019
E15B5a	E15P12b	0.401419351005116
E15B5a	E15P13b	0.343051801056245
E15B5a	E15P14b	0.371983143015174
E15B5a	E15P15b	0.362203536148355
E15B5a	E15P1a	0.449479875438675
E15B5a	E15P3a	0.413107335234239
E15B5a	E15P4a	0.57259491935977
E15B5a	E15P5a	0.401962309392704
E15B5a	E15P6a	0.341490738733065
E15B5a	E15P7a	0.311213117618992
E15B5a	E15P8b	0.386080679310026
E15B5a	E15P9b	0.296560848287244
E15B5a	E15X2	0.322920988010513
E15B5a	E15X4	0.297964365625745
E15B5a	E15X6	0.68830833424753
E15B5a	E15X7	0.300665574215542
E15B5a	E15X8	0.294105531418412
E15B5b	E15B6a	0.918176261393853
E15B5b	E15B6b	0.855245485258927
E15B5b	E15B6c	0.859782983474175
E15B5b	E15B6d	0.842832761245586
E15B5b	E15B7	0.897968190348498
E15B5b	E15B8	0.895359613879461
E15B5b	E15B9	0.795548330075693
E15B5b	E15L1	0.734885809438611
E15B5b	E15L2	0.498400577497539
E15B5b	E15L3	0.855775987503523
E15B5b	E15L4	0.898179198753129
E15B5b	E15L5	0.852326896528428
E15B5b	E15L6	0.219744532670709
E15B5b	E15L7	0.642590915351591
E15B5b	E15L8	0.901844170039079
E15B5b	E15L9	0.88219539819645
E15B5b	E15N1	NA
E15B5b	E15N3	0.396894355078842
E15B5b	E15P10b	0.861866288212053
E15B5b	E15P11b	0.871259157755845
E15B5b	E15P12b	0.931870726200623
E15B5b	E15P13b	0.340255601070949
E15B5b	E15P14b	0.869365133715022
E15B5b	E15P15b	0.827276896922659
E15B5b	E15P1a	0.884430686304699
E15B5b	E15P3a	0.888279796893609
E15B5b	E15P4a	0.794382143693637
E15B5b	E15P5a	0.89738830250358
E15B5b	E15P6a	0.885924793290038
E15B5b	E15P7a	0.81632365319218
E15B5b	E15P8b	0.855992908540784
E15B5b	E15P9b	0.615271611916636
E15B5b	E15X2	0.787088210669455
E15B5b	E15X4	0.670185170639799
E15B5b	E15X6	0.819106999559527
E15B5b	E15X7	0.867939228727096
E15B5b	E15X8	0.891938663751557
E15B6a	E15B6b	0.883101871865099
E15B6a	E15B6c	0.804920092544608
E15B6a	E15B6d	0.896987869970111
E15B6a	E15B7	0.891500795260324
E15B6a	E15B8	0.91327201600266
E15B6a	E15B9	0.838135568626806
E15B6a	E15L1	0.787085274646329
E15B6a	E15L2	0.51031323196726
E15B6a	E15L3	0.794352821880579
E15B6a	E15L4	0.914027996036037
E15B6a	E15L5	0.87324906390977
E15B6a	E15L6	0.303750278244739
E15B6a	E15L7	0.655629914961896
E15B6a	E15L8	0.910366835077684
E15B6a	E15L9	0.905399702700437
E15B6a	E15N1	NA
E15B6a	E15N3	0.384965509602652
E15B6a	E15P10b	0.914458265215815
E15B6a	E15P11b	0.892879821350523
E15B6a	E15P12b	0.93752395272959
E15B6a	E15P13b	0.292472921953934
E15B6a	E15P14b	0.836691525318724
E15B6a	E15P15b	0.847908479342923
E15B6a	E15P1a	0.88304218252689
E15B6a	E15P3a	0.908129372919087
E15B6a	E15P4a	0.829932868759532
E15B6a	E15P5a	0.881927927662566
E15B6a	E15P6a	0.876772615869132
E15B6a	E15P7a	0.846972774418797
E15B6a	E15P8b	0.904909065006623
E15B6a	E15P9b	0.705967018726429
E15B6a	E15X2	0.766150043175497
E15B6a	E15X4	0.628794492870894
E15B6a	E15X6	0.807375875559534
E15B6a	E15X7	0.969026439771685
E15B6a	E15X8	0.992181700927909
E15B6b	E15B6c	0.874025531519427
E15B6b	E15B6d	0.860061139265392
E15B6b	E15B7	0.882906717751599
E15B6b	E15B8	0.910534756955663
E15B6b	E15B9	0.816158461443212
E15B6b	E15L1	0.784501142270981
E15B6b	E15L2	0.53082214062236
E15B6b	E15L3	0.838627004193161
E15B6b	E15L4	0.912525950797578
E15B6b	E15L5	0.873814415651364
E15B6b	E15L6	0.410532086869977
E15B6b	E15L7	0.658017542170966
E15B6b	E15L8	0.881597231482988
E15B6b	E15L9	0.905236893460976
E15B6b	E15N1	NA
E15B6b	E15N3	0.462552389508309
E15B6b	E15P10b	0.904756537849885
E15B6b	E15P11b	0.897696200229841
E15B6b	E15P12b	0.926872096732965
E15B6b	E15P13b	0.322430319265275
E15B6b	E15P14b	0.903010889218505
E15B6b	E15P15b	0.810715396038517
E15B6b	E15P1a	0.893240471938717
E15B6b	E15P3a	0.94718689401768
E15B6b	E15P4a	0.930607927443927
E15B6b	E15P5a	0.856763636369305
E15B6b	E15P6a	0.85948302475219
E15B6b	E15P7a	0.877814967943468
E15B6b	E15P8b	0.900567750850148
E15B6b	E15P9b	0.674788517044396
E15B6b	E15X2	0.874690696452745
E15B6b	E15X4	0.722333362455404
E15B6b	E15X6	0.912917144491618
E15B6b	E15X7	0.871462340743444
E15B6b	E15X8	0.882601934692625
E15B6c	E15B6d	0.884629837556701
E15B6c	E15B7	0.868525043368462
E15B6c	E15B8	0.909650527670041
E15B6c	E15B9	0.853493926924353
E15B6c	E15L1	0.792927307059755
E15B6c	E15L2	0.570006273369984
E15B6c	E15L3	0.815719636630191
E15B6c	E15L4	0.901356711048704
E15B6c	E15L5	0.860663003108096
E15B6c	E15L6	0.266599238497527
E15B6c	E15L7	0.691842615354684
E15B6c	E15L8	0.850627142284342
E15B6c	E15L9	0.870759265940036
E15B6c	E15N1	NA
E15B6c	E15N3	0.426835193709342
E15B6c	E15P10b	0.85972749413016
E15B6c	E15P11b	0.904788261567626
E15B6c	E15P12b	0.882793527584747
E15B6c	E15P13b	0.367502063195608
E15B6c	E15P14b	0.861170671864139
E15B6c	E15P15b	0.827187024536355
E15B6c	E15P1a	0.91813607252574
E15B6c	E15P3a	0.92959519300721
E15B6c	E15P4a	0.832287328636028
E15B6c	E15P5a	0.819343408092728
E15B6c	E15P6a	0.862289766413843
E15B6c	E15P7a	0.797738710307436
E15B6c	E15P8b	0.871131612413188
E15B6c	E15P9b	0.655454835491767
E15B6c	E15X2	0.806774163850387
E15B6c	E15X4	0.762052343837838
E15B6c	E15X6	0.855476647955274
E15B6c	E15X7	0.756115301741243
E15B6c	E15X8	0.789794874684604
E15B6d	E15B7	0.879776442445309
E15B6d	E15B8	0.960596823825834
E15B6d	E15B9	0.959915572761031
E15B6d	E15L1	0.925854952155914
E15B6d	E15L2	0.643554972004181
E15B6d	E15L3	0.760906878913717
E15B6d	E15L4	0.957907955903527
E15B6d	E15L5	0.960832031525308
E15B6d	E15L6	0.32603119235663
E15B6d	E15L7	0.769356166568551
E15B6d	E15L8	0.871263341650953
E15B6d	E15L9	0.896147815326789
E15B6d	E15N1	NA
E15B6d	E15N3	0.450848743678378
E15B6d	E15P10b	0.963324502073466
E15B6d	E15P11b	0.970864268103824
E15B6d	E15P12b	0.922769676333301
E15B6d	E15P13b	0.52695812794091
E15B6d	E15P14b	0.8279548433196
E15B6d	E15P15b	0.874740662648804
E15B6d	E15P1a	0.971272516151912
E15B6d	E15P3a	0.937189462636298
E15B6d	E15P4a	0.890510341943696
E15B6d	E15P5a	0.80158194458067
E15B6d	E15P6a	0.828989485813705
E15B6d	E15P7a	0.761043036126262
E15B6d	E15P8b	0.961936435606405
E15B6d	E15P9b	0.872410283750656
E15B6d	E15X2	0.740087350603491
E15B6d	E15X4	0.585421022691754
E15B6d	E15X6	0.867038585992256
E15B6d	E15X7	0.888001585773511
E15B6d	E15X8	0.89706010856788
E15B7	E15B8	0.93685922372057
E15B7	E15B9	0.810462250724042
E15B7	E15L1	0.759893089891617
E15B7	E15L2	0.476328009341443
E15B7	E15L3	0.94513356725611
E15B7	E15L4	0.921119276836838
E15B7	E15L5	0.913837188277261
E15B7	E15L6	0.176858009374783
E15B7	E15L7	0.655688787454561
E15B7	E15L8	0.991455910449147
